,hodnotenie,hodnotenie_numeral,komentar,id
1341,negativní,2,"Vnitřní materiál BARVÍ, resp. oba spacáky (koupil jsem dva) pouští barvu. Děti se ráno po JEDNOM (!) vyspání vzbudily s černými zadními díly pyžam. Ale hřeje, tak se to snad ochodí. Hannah šetřil, měl nechat klasický, i když trochu chladivý vnitřek z nylonu, ne bavlnu.
",88861fd96510d991cee26b1f1e1ce3195b04ad16160f00d646f549d1b60607db
1342,negativní,2,"Vnitřní vrstva spacáku je na omak i na dotyk příliš umělá. Uvidíme, zda bude prodyšný, či bude mít saunový efekt.
",12d7bf6a4e68b37343b3f6ff0fe4596c7f53a8d581346d9fbd0a70f493ef11fd
1343,negativní,2,"Vnučka byla spokojená, je to její favoritka mezi ostatními vílami
",d6ee112b75176ebf34ddf1abf9758db14929e8551a84eeea1acface8e02131ff
1344,negativní,2,"Voda se dovnitř nedostala, ale je sním blbá manipulace při cestování. Vak je kvůli objemu dost vysoký a postrádá přehoz na rameno.
",ae87f453a929eb7aa8043cb4117255ce045e502e13c6308c1f2359de5e967358
1345,negativní,2,"Voditko je pekne zpracovane, jen jeho velikost nas zaskocila, je opravdu miniaturni.
",18ad0ab872c93dc52da966a1d0416544172ebd02382135a3c4a93b1be2613be1
1346,negativní,2,"Vodítko je dobré, ale mohlo by se lépe navíjet.
",36a77a5a9459cdcec3841f5b50b987c9dff24b20a06f37218f6e610cf670454c
1347,negativní,2,"Vodítko používám i ve městě a často se mi stalo, že se zadrhlo o zaparkovaná auta v různých mezerách karoserie, většinou u nárazníků a kolem světlometů.Díky páskovému profilu snadno pronikají i nepatrnými mezeramí, ale opačný pohyb už není hladký a tahal jsem to s velkým úsilím,takže jsem pásek dost poničil. Předchozí typ s kulatým profilem šňůry byl v tomto ohledu lepší.
",3bb544e76770b06f6583a14d2cfb0c5ee8d5ec0c17925d94ec10945f97406aa3
1348,negativní,2,"Vráceno pro závadu.
",7d1564f1de145b0ca2d7d4d2dc00730ebe6be6c93f13d31f528f1ea8b6cd859b
1349,negativní,2,"Vybíral jsem především podle rychlosti. Ta je ovšem podle mně daleko nižší než jakou výrobce udává hlavně co se týče zápisu. S rychlostí čtení jsem v celku spokojen. Design je slušný, šikovné je zasunutí přípojky USB do těla flashky, aby se zabránilo poškození. Celově vzato tedy dobré USB, dobrá cena.
",e2d6168b0777ebe9bc706c1fc1f0c2e8928e3c0713b8743580431fa2c6a5e1b0
1350,negativní,2,"Vypadají moc hezky. Myslím, že budou i pohodlné. Bohužel mi byly malé, tak jsem je musela vrátit. O číslo větší neměli, tak nemohu posoudit. Ale kdyby byly, tak bych se je určitě objednala. :-)
",ef14880939ca25880d79ca058c7cf50e55c47766deb6c0a390b4b06ebd975b6a
1351,negativní,2,"Vypadá dobře ale to je asi tak vše. Pověsil jsem ho poblíž vosího hnízda. Chytilo se během 5 dní cca 20 vos. Ostatní popřeli tvrzení výrobce a v klidu si opakovaně nacházely cestu ven a sežrali všechnu návnadu. Tech 20 co bylo uvnitř to seřrat nemohlo...Nedoporučuji.
",0646e85ef16932736ef2cae8e82d113eaf086a05bba37e5d4f071bee9acba5b7
1352,negativní,2,"Vypadá dobře, malému docela chutná, jen nechápu, proč obsahuje pepř...
",ebddc90c026ba7dc3bf65a60883186cb612c12ddf9b2d7440224df6cafeebd9a
1353,negativní,2,"Vyplatilo se cist recenzi pred prilozenim na zed a zjisteni, ze vse psane ohledne vodovahy je pravda... Totalne na nic diky krivemu lepeni, jinak po navrtani do panelu plni svuj ucel a to dobre, o to hezci je TV kdyz je blize zdi. Az na vodovaho v poho!
",02249c56159cf05abae23a2e6f85f93a86b43df1c1cf960308b0fa63b4c9f9af
1354,negativní,2,"Vyrobek je pro me nepouzitelny, protoze objimka na riditka ma maly prumer pro motocykly HD.
",a219078d1c6b6980b8624221975e706e3201b0803be74ecba18839d9967e7c6a
1355,negativní,2,"Vyrobek je pro me nepouzitelny, protoze objimka na riditka ma maly prumer pro motocykly HD.
",f1b2dc35339aec2047ba3af6b52b388ce86351f8f7d3abe767abcebae6cacad3
1356,negativní,2,"Vyrobek jsme dostali jako soucast grilu. Ze zacatku jsme jej hodne pouzivali (opravdu funguje), ale posledni dobou spolehame spise jen na lehke potreni masa pred grilovanim.
",669b044b728d350d706c7bed57dc8fa5e3ace97a2b77c2b7e199aa5388e65535
1357,negativní,2,"Vyrobek naplnil ma ocekavani. Za nizkou cenu slusny vysledek.
",0ba933a989ab00ddae4107df068134fcbf7b88f7dacfd979190d2efccc2cdf4f
1358,negativní,2,"Vyrobek sam o sobe je skvely unisex parfem s tradici. Bohuzel mi byl dorucen s ulomenou hadickou od pumpicky, parfem se tedy da aplikovat poze jako toaletni voda bez rozprasovace.
",3627258c810ecd9d228d6331e4d2b9c50dce2c7a6a57c22ce291527ec30f59f8
1359,negativní,2,"Vyrobek vzhledove velmi pekny, propracovany. Jako dosti velky nedostatek povazuji velmi kratke popruhy pro uchyceni ditete.Mame chlapecka,ktery jeste nema tri roky ,stredni vyska,vaha 14 kg.Pokud jedeme ted na kratkou cvzdalenost a sedi v bunde,je uz ted veliky problem popruhy zapnout,
",196f208ca43e3e2c986ac682b9a1dc0e6d5d4eab8abc442c897d54f323f7358e
1360,negativní,2,"Vyrobeno z velmi tenkého plechu, konstrukce z toho důvodu příliš nedrží tvar, při jakémkoliv dotyku se ohýbá, pouze dvě díry pro uchycení na zadní straně navíc velmi špatně přístupné (v mém případě jsem musel vrtat další díry a prakticky kvůli tomu rozebrat vnitřek digestoře, který se díky velmi tenkému plechu na některých místech - úchytky vnitřních plechů - poškodil), pro zajištění stability jsem musel též vyvrtat díry do boků a upevnit digestoř ke skřínkám po stranách, pak teprve dostala konstrukce dostatečnou stabilitu aby šly alespoň nějak ovládat přepínače rychlosti a světla, které jdou přepínat opravdu velmi ztuha. Jediné plus pro mne zůstává spoustu vývodů vzduchu (pro mne asi jedená možnost použít tuto kvůli vývodu vzadu vlevo) a cena.
",aeed807d946f3816a2f8358f6fe68335a645e47345a0b30332b63366cd6d5dc8
1361,negativní,2,"Vysavac samotny nevysava spatne, nicmene je (alespon nas kus) velice poruchovy. Hned po prvnim vysavani doslo k zaseknuti tlacitka Power a vysavac tak musel na reklamaci. Pote co se vratil jsme zjistili, ze se z reklamace vratil bez hadicky na mokre vysavani, kterou asi nekdo z techniku nekam ztratil. Zaroven doslo k nejake poruse na teleskopicke trubici, ktera se ted nedokaze zafixovat v pevne pozici a vysavani je tak opravdu priserne. Cili v tomto tydnu se s nim chystam na dalsi reklamaci. U vysavace, ktery stal v dobe nakupu cca. 8 000 Kc bych ocekaval vyssi kvalitu provedeni. Priste bych ho jiz nekoupil.
",08ad452f11685887300a6bd521531ba2e5609a1e31793580273d15226e81b7eb
1362,negativní,2,"Vysavač je celkem hlučný, provedení příslušenství není nejlepší - kartáč přisává vzduch a drhne po podlaze, trubky jsou krátké (cca pro 160cm postavu) a hadice se hůře přizpůsobuje pohybu. Šňůra trochu zadrhává při navíjení, nejde navinout na jeden zátah. Jinak je vysavač pěkný, má praktický úzký nástavec s malým kartáčkem a možnost připevnit kartáčový nástavec k vysavači. Určitě by mohl stát méně.
",07113b9bc9b1e74eb3561db2add66fece9b09dc6665b428fc54f6c997ed16274
1363,negativní,2,"Vysavač je dobrý,ale není tak výkonný. Hodí se spíše do velmi malé domácnosti a nepředpokládejte zázraky.
",26b227d374e21f6706ba852ddfcb68de8be294dd8194dca6266693050fda0563
1364,negativní,2,"Vysavač je lehký, celkem i výkonný, ale brala bych větší sací nástavec - hubici a lepší přilnavost k podlaze.
",e0d72ecdf27c7590a059b1dd4b7f0f07a6c805918e91be227a785b486a606979
1365,negativní,2,"Vysavač je opravdu tichý. Zpracování je také dobré. Jediná nevýhoda je, že průřez hadice a nástavců není kruhový. Tzn. nepřipojíte jiné, než originální nástavce.
",74428c0026b2fe521f65460d110eea6720badc1b11831efa20860a7a7542cb5f
1366,negativní,2,"Vysavač je tichý, sací výkon nebyl uveden a v podstatě jsem ho očekávala i trochu vyšší. Pokud chcete opravdu dobře vysát, musíte nastavit na nejvyšší výkon. Vadí mi prodleva po stisknutí tlačítka zapnutí a samotným naběhnutím vysavače. Trvá to zhruba 5 sekund než naběhne. Jednou po trochu náročnějším vysáváním ale nechtěl sepnout, myslela jsem ,že budeme muset reklamovat. Po půl hodině zkoušení zapínání nakonec naběhl. Teď ale pokaždé, když zapínám a čekám než se začne něco dít, trnu jestli vůbec začne vysávat. Líbí se mi délka šňůry, na jednu zásuvku vysaji celý byt (4+1). Po zkušenosti s tímto vysavačem bych příště zvolila asi nějaký lepší typ vysavače.
",b117766ad1d9ac19672084f7f6bf79683ed5bce8c0bd21819865e9c3862dd2f4
1367,negativní,2,"Vysavač mne zklamal. Nemá dostatečný sací výkon
",589e6061895a2473014553f868cbf18b4cebe9de045587546404add6a53deb77
1368,negativní,2,"Vysavač mě docela zklamal, ani ne tak kvůli výkonu, který je dobrý, jako kvůli hluku, krátké šňůře a velké váze a velikosti.
",7d5f59412552db6959955549426c4fc2f996dc9eba7051adbbe0441a910f360d
1369,negativní,2,"Vysavač měl velmi dobrý tah, protože nejde o klasický akumulátorový vysavač. Kvůli opravdu veliké hlučnosti při provozu jsme ho však po prvním vyzkoušení vrátili. Byl hlučnější než náš klasický vysavač. Příliš dobrá nebyla ani kvalita vylisovaných plastových částí, které navíc nelícovaly.
",5d590c63960b06fc2328690fb2e4b7d0aa4adef84dedc84f0be6725e6a8b9455
1370,negativní,2,"Vysavač používám u krbvých kamen na vysávání prachu. Když je vysavač nabitý vysává celkem obstojně. Avšak problém je, že když vysávám prach(ne popel) okamžitě se zacpe filtr a je po vysávání. Myslím, že cena je úměrná kvalitě. Tento produkt moc nedoporučuji.
",091c85e0ad6eda37b28b0345264476987a4f14d9ba37ca45306fc202dbf3c773
1371,negativní,2,"Vysokootáčkový motor se dost zahřívá a zřejmě proto je při vysávání cítit intenzivní zápach - z horkých plastů a gumy. Mám zkušenost se staršími modely vysavačů Electrolux a podobný problém jsem nikdy předtím nezaznamenal. Pokud se problém časem nezmírní, odnesu vysavač do servisu k posouzení či opravě. Regulace otáček otočným regulátorem je velmi hrubá, motor buď stojí nebo běží rychle, nic mezi tím. Starší vysavače měly posuvný jezdec s jemnou regulací.
",8d24e5f74be34419d592f0af4b6aaf0ec9ec11f6083c00d11cf823b3c341afb5
1372,negativní,2,"Vysoký výkon, zato trochu těžší, usměrňovač proudu vzduchu má ostré hrany a nedá se pootáčet, takže je lepší jej neinstalovat.
",fd29a31f32ac473c839883904c5db74e1921096522a7d32b98d05c6acf1171a9
1373,negativní,2,"Vysává docela dobře, ale vyžaduje k tomu docela dost péče. Kromě samozřejmého vysypávání sběrné nádobky je neustále potřeba čistit prostřední kartáč a závity po jeho stranách – stačí pár namotaných vlasů a vysavač už zastavuje, pípá a hlásí chybu. Totéž s kolečky, něco se na ně namotá, zaseknou se a už musíte rozebírat vysavač na díly a čistit. Za dva týdny používání jsme ještě ani pořádně nenaplnili sběrnou nádobku, ale zato jsme museli vysavač šestkrát čistit kvůli vlasům, takže nechat ho vysávat a odejít z bytu nepřipadá v úvahu, protože by se za chvíli zasekl a nic by nevysál. Kdo má dlouhé vlasy nebo psa s delšími chlupy, měl by se obrnit trpělivostí nebo si počkat na nějaký speciální ""vlasuodolný"" model.
",5fe032bc09e920a47fa41c370de2413d91397fc4a47ab7a5315d0bce5696169a
1374,negativní,2,"Vytknul bych zdánlivou drobnost, která časem dost vadí. Konstrukčně je špatně řešená hubička konvice. Při jen trochu větším náklonu při nalévání teče voda i okolo a politý stůl či podlaha je běžná záležitost.
",749f3d93ed328317074d179c0d5ffd40c0e658f41207428ecc288e91d0bde4b0
1375,negativní,2,"Vzal jsem je na zkoušku, aby byla trochu změna. Kocour je sežral, ale jinou značku má radši. Oproti těm od jiným byly granule dost tmavé - nevím, jeslti nejsou zbytečně nějak obarvené a zbytečně velké - vzniká nám tím velký odpad, protože co našemu kočíkovy vypadne z tlamy po rozkousnutí, už pak nechce... Nemůžu jednoznačně říct, jeslti to bylo granulema, protože jsme změnili i trochu kapsičky, které mu dáváme na chuť, ale přišlo mi, že zápach z exkrementů byl malinko větší - což je u kočky v bytě taky důležité ;-)
",658ac41616df60da4a392f4b03cfd985f67e7fc7377b81a35c759fdaa851dd44
1376,negativní,2,"Vzhled a zpracování je OK Dobré je pogumování kabelu, který se nezamotává jak u ostatních sluchátek. Malé provedení ovladače hlasitosti. Nevýrazné basy i samotná dynamika zvuku.
",a94aad6b9e70ca69782ea32d1059555e4284818fb6ec5d9871226077b316c42b
1377,negativní,2,"Vzhled je pěkný, ovladání na dobré úrovni, bohužel zvukem se nehodí ani do malé místnosti - jak kvalitou, tak maximální úrovní hlasitosti (nejde pořádně zesílit)...
",d7b886226516b07fc9538e1cb6e4e5b83113342e0db5b0deedac7d251c349dbe
1378,negativní,2,"Vzhled je super, ale to je asi vše. Velký rámus, který nás docela zarazil a čištění nerez povrchu také dost na nic, pořád se dělají malé fleky od páry. Líbilo se nám zapínání na čudlíky, ale jinak opravdu zklamání.
",22caf93cb9ad0aab0889bfe1c084f30c82242f969924f166096a63f2253b411e
1379,negativní,2,"Vzhled perfektní - černá se stříbrnou a matné sklo, funkce chlazení lehce horší - používám ji k udržení stálé teploty ne pro víno ale pro medikamenty a teplota kolísá v oblasti cca 5ti stupňů Celsia (měřeno v horním oddílu digitálním cejchovaným teploměrem s max a min hodnotami). Pokud nebudou rozdíly větší, pak mi to k spokojenosti stačí.
",130e6e3d7c7d9379794cfc49f069f2df751ef39ab15429de141175290d6e9a82
1380,negativní,2,"Vzhledem k ceně hodnotím tuto pekárná 3 hvězdičkami, ikdyž má několik nedostatků. Pekárna je docela hlučná, zvláště zvukový signál dokáže člověka spolehlivě vzbudit. Možnost přidávání ingrediencí během pečení není taková výhoda jak uvádí výrobce, hlavně kvůli hluku zevnitř pekárny a vysypávání semínek při otevření horních dvířek. Vysunutí hnětacího háku znamená, že po upečení se hnětací hák pootočí zpět a udělá ve chlebu otvor na spodní straně, takže chleba lehce vyklepnete, nicméně máte ve chlebu zdola docela velkou díru. Je to moje první pekárna, takže nemám srovnání s jinými, nicméně jsem trochu zklamaný, protože jsem při čtení všech těch recenzí nadšených uživatelů očekával víc.
",4a13da1c0bb1f37a9dafd458ecdfc277ce1b1e03560a395eea089f10975eb251
1381,negativní,2,"Vzhledem k nadmořské výšce kolem 4000 m.n.m. jsme zřejmě nebyli schopni docílit laboratorních podmínek za kterých je jídlo připravováno. Zhruba 15 až 20 minuti po zalití vařící vododu byly fazole tvrdé a v omáčce cosi pokřupávávalo. Celkově za ty peníze žádný zázrak. Chuťově to s odřenýma ušima předčilo Dobrý hostinec. Bylo to docela slané (doplnění soli se může na horách hodit, ale tohle bylo už asi přespříliš). Pokud příště travellunch tak rozhodně jiné jídlo než toto.
",d79ad60098a5e2b9ea5fb7be7247bd5a80495a915c8f8146b55971a3024100a4
1382,negativní,2,"Vzhledem k tomu, že nosič je určen pro horská kola, tak tomu neodpovídají přiložené úchyty na vidlici. Je třeba si vyrobit úchyty nové s větším průměrem. Jinak je asi vše v pořádku. Vzhledem k tomu, že můj účel využití je zcela jiný než zamýšlel výrobce, tak mi plně nevyhovuje zvýšení přední ložné části. Na nosiči mám totiž upevněn košík, ve kterém vozím malého pejska.
",6161c39261ac023b8e53a2bc7ce6753788fbd22ece1bf967c645511d5724878c
1383,negativní,2,"Vzhledově pěkny dplněk kuchyně.
",4a551867317b19c7a934ea807661302282ef4fb6185414b3a39c2b9af6edb2ce
1384,negativní,2,"Váha byla poškrábaná (už používaná?) a nefungoval dislej. S vrácením problémy nebyly.
",e9cf286f4fb38b162bf9fb1478a7ea8f9930d2cc1e4b417418b61fc16dfddcb3
1385,negativní,2,"Váha byla zakoupena jako dárek pro seniory, displej je perfektně čitelný jenom mě vadí že čas mezi zapnutím, zvážením a vypnutím je krátký čas na reakce seniorů. Vážení musí několikrát opakovat. Proto dávám hodnocení pouze dobré. Pro mladé ale toto nepředstavuje žádnou překážku.
",04810e9b6829c4aeb8740cfaa9cedc9c2132e1681591e4710a36e62b8f7c6075
1386,negativní,2,"Váha je hezká a váží přesně. Nevýhodou je velmi pomalý náběh při měření tuku, vody a svalů. A po dokončení tohoto měření se na displeji často objeví ,,Error"" a celý zdlouhavý proces je nutno znovu opakovat.
",0ff2c9fa5ab5b58fb8b26f26e5c47491f7df1f1c10d44a1229dd9023c686c090
1387,negativní,2,"Váha nás totálně zklamala, neváží vůbec přesně, vysoké odchylky, jednou 59.6 kg, jiný den 57.3 kg, 61.4 kg - váženo v rozmezí jednoho týdne, rozdílné váhy ukazovala i mému příteli. Rozhodně nedoporučuji a uvažuji o tom, že ji pošlu na reklamaci.
",2b8247fbf69615dcedcaa94895316e5b9a76aa12774a349f499f56c6b39d3a5c
